"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048589","GO:0048589","developmental growth","90/1304","457/10269",9.91417406705656e-06,0.00155460645612781,0.00134927027710569,"Ifrd1/Septin7/Rab11a/Prlr/Ctr9/Eif4g2/Atp5g1/Ctnnb1/Phlda2/Ptprs/Map2/Pmp22/Ndel1/Sema6a/Dusp6/Cobl/Prmt2/Stc2/Rtn4/Spag9/Yy1/Gata4/Wnt5a/Spry2/Ly6e/Cxadr/App/Cdkn1a/Vegfa/Afg3l2/Slc12a2/Anxa1/Tnks2/Men1/Ube3a/Sbds/Smad7/Rdh10/Raph1/Cflar/Abl2/Aurka/Gnas/Ptgfrn/Fubp1/Tmem38b/Tec/Ercc2/Iqgap1/Rbbp6/Usp9x/Cttn/Dusp9/Slit2/Ist1/Cadm1/Zpr1/Smad3/Map2k4/Chst11/Kdm1a/Sh3glb1/Spry1/Clic4/Mex3c/Shank2/Cdkn1c/Bcl9/Sema7a/Smurf1/Dusp10/Ppp1r13l/Acacb/Stk40/Fmn1/Dipk2a/Ezr/Lamb2/Camk2d/Kdm2a/Ep300/Klf2/Ghr/Hmga2/Hopx/Sema3e/Heg1/Selenom/Zfx/H2-Q2",90
"GO:1903522","GO:1903522","regulation of blood circulation","31/1304","113/10269",1.90871946111515e-05,0.00286788759220135,0.00248909006583939,"Jup/Sri/Map2k1/Atp1a2/Rhoa/Kcnq1/Ada/Egfr/Mdm2/Hif1a/Gata4/Cxadr/App/Slc1a1/Add3/Smad7/Tmem38b/Edn2/Slc9a1/P2rx4/Tmem38a/Tpm1/Dusp5/Kcne3/Kcnd3/Adora1/Dsg2/Dock5/Dsp/Per2/Hopx",31
"GO:0051960","GO:0051960","regulation of nervous system development","62/1304","290/10269",1.94693047814533e-05,0.00286788759220135,0.00248909006583939,"Fmr1/Ifrd1/Rab11a/Map2k1/Eif4g2/Atp5g1/Ctnnb1/Fzd3/Ptprs/Map2/Cers2/Ndel1/Ywhah/Sema6a/Egfr/Appl2/Rtn4/Aspa/Hif1a/Id4/Xrcc4/Wnt5a/Tnfrsf21/Vegfa/Baiap2/Stk25/Plxna2/Ell3/Itpka/Spint1/Bmp2/Skil/Mfn1/Tlr2/Arhgef2/Ski/Bhlhe40/Caprin2/Idh2/Cask/Slit2/Ist1/Il34/Mt3/Zpr1/Map2k2/Eef2k/Kdm1a/Sh3glb1/Ctnna1/Sema7a/Dusp10/Clstn1/Tspo/Rnf10/Atxn1/Ep300/Ntrk2/Per2/Hmga2/B2m/Sema3e",62
"GO:0015718","GO:0015718","monocarboxylic acid transport","27/1304","93/10269",2.15206636409511e-05,0.00307682193996069,0.0026704278598431,"Lrrc8a/Slc25a22/Slc1a4/Slc10a2/Slc12a2/Anxa1/Slc1a1/Slc16a3/Septin2/Mpc2/Stxbp1/Il1rn/Slc7a11/Pla2g12a/Stra6l/Pla2g2c/Abcg2/Slco2b1/Aqp8/P2ry2/Pla2g3/Adora1/Lrrc8e/Slc51b/Ntrk2/Per2/Ces1d",27
"GO:0015849","GO:0015849","organic acid transport","40/1304","166/10269",3.68690399694819e-05,0.00512058295119005,0.00444424397587018,"Lrrc8a/Xk/Slc25a22/Slc1a4/Arg2/Abcd4/Slc25a29/Slc6a19/Slc7a8/Slc10a2/Slc12a2/Anxa1/Slc1a1/Slc16a3/Slc15a1/Septin2/Mpc2/Stxbp1/Il1rn/Slc27a2/Slc7a11/Pla2g12a/Stra6l/Plin2/Slc2a1/Pla2g2c/Abcg2/Slco2b1/Aqp8/Slc6a14/P2ry2/Acsl3/Pla2g3/Irs2/Slc26a7/Adora1/Lrrc8e/Slc51b/Ntrk2/Per2",40
"GO:0051961","GO:0051961","negative regulation of nervous system development","26/1304","91/10269",4.12379546740562e-05,0.00549360819987743,0.00476799914791384,"Ifrd1/Ctnnb1/Ptprs/Map2/Cers2/Ywhah/Sema6a/Appl2/Rtn4/Id4/Wnt5a/Tlr2/Arhgef2/Ski/Idh2/Slit2/Mt3/Kdm1a/Ctnna1/Sema7a/Dusp10/Tspo/Rnf10/Hmga2/B2m/Sema3e",26
"GO:0010720","GO:0010720","positive regulation of cell development","48/1304","213/10269",4.18151621879171e-05,0.00549360819987743,0.00476799914791384,"Fmr1/Rac1/Calr/Rab11a/Map2k1/Eif4g2/Atp5g1/Arpc2/Ctnnb1/Fzd3/Ndel1/Lims1/Egfr/Rtn4/Aspa/Hif1a/Xrcc4/Runx1/Vegfa/P4hb/Baiap2/Smad7/Stk25/Plxna2/Ell3/Itpka/Spint1/Bmp2/Aurka/Skil/Mfn1/Tlr2/Caprin2/Cask/Ist1/Il34/Trib1/Map2k2/Eef2k/Kdm1a/Sh3glb1/Sema7a/Tspo/S100a10/Dock5/Atxn1/Ep300/Ntrk2",48
"GO:0045103","GO:0045103","intermediate filament-based process","12/1304","27/10269",4.62561406654783e-05,0.00576541281474076,0.00500390315215214,"Ndel1/Vps54/Arhgef28/Plec/Krt18/Dst/Agfg1/Pkp1/Dnajb6/Ppl/Fam83h/Dsp",12
"GO:0045104","GO:0045104","intermediate filament cytoskeleton organization","12/1304","27/10269",4.62561406654783e-05,0.00576541281474076,0.00500390315215214,"Ndel1/Vps54/Arhgef28/Plec/Krt18/Dst/Agfg1/Pkp1/Dnajb6/Ppl/Fam83h/Dsp",12
"GO:0120035","GO:0120035","regulation of plasma membrane bounded cell projection organization","87/1304","456/10269",4.78891037777696e-05,0.00581972333659345,0.0050510402089816,"Kat2b/Fmr1/Def8/Itga3/Ifrd1/Septin7/Rac1/Coro1c/Aqp1/Rab11a/Map2k1/Eif4g2/Atp5g1/Arpc2/Epha2/Rhoa/Dynll1/Ptprs/Map2/Xk/Cers2/Eps8/Retreg3/Hnf4a/Pmp22/Ndel1/Ywhah/Sema6a/Rtn4ip1/Cobl/Mdm2/Rtn4/Sh3yl1/Plek2/F2rl1/Wnt5a/Sdc2/Arc/App/Vegfa/Rhoq/Mark2/Ube3a/Baiap2/Cflar/Ngef/Stk25/Abl2/Plxna2/Fcgr2b/Nckap1/Itpka/Skil/Mfn1/Acap3/Caprin2/Iqgap1/Rabep2/Cask/Slit2/Ist1/Map4/P2ry2/Zdhhc15/Inpp5j/Pla2g3/Map2k2/Eef2k/Kdm1a/Sh3glb1/Lzts3/Eef1a1/Sema7a/Mboat1/Eps8l3/Sipa1l1/Fzd1/Rtn4rl1/Tapt1/Prag1/Ezr/Adam10/Ep300/Ntrk2/B2m/Sema3e/Cdc42ep5",87
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","52/1304","239/10269",5.52764840322742e-05,0.00655363387514353,0.00568801406935443,"Sult2b1/Map2k1/Mlxipl/Ampd3/Atp5g1/Epha2/Pdk1/Bcl2l1/Rhoa/Adss/Atp5e/Acot8/Aldoc/Pipox/Ada/Hnf4a/Pdk4/Nudt4/Hkdc1/Ddit4/Galk1/Hif1a/Prxl2c/Acot12/Ehhadh/App/Atp5o/Gpd1/Rhoq/Papss2/Nt5c2/Acot9/Mpc2/Mtch2/Mfn1/Far2/Aldoa/Dgat2/Nt5e/Acsl3/Atp5h/Slc2a6/Hk1/Pde9a/Acacb/Gucy2c/Atp5k/Ep300/Ces1d/Gapdh/Slc4a4/Eno1",52
"GO:0031344","GO:0031344","regulation of cell projection organization","88/1304","466/10269",6.39077432892144e-05,0.00739656047925884,0.00641960488980379,"Kat2b/Fmr1/Def8/Itga3/Ifrd1/Septin7/Rac1/Coro1c/Aqp1/Rab11a/Map2k1/Eif4g2/Atp5g1/Arpc2/Epha2/Rhoa/Dynll1/Ptprs/Map2/Xk/Cers2/Eps8/Retreg3/Hnf4a/Pmp22/Ndel1/Ywhah/Sema6a/Rtn4ip1/Cobl/Mdm2/Rtn4/Sh3yl1/Plek2/F2rl1/Wnt5a/Spry2/Sdc2/Arc/App/Vegfa/Rhoq/Mark2/Ube3a/Baiap2/Cflar/Ngef/Stk25/Abl2/Plxna2/Fcgr2b/Nckap1/Itpka/Skil/Mfn1/Acap3/Caprin2/Iqgap1/Rabep2/Cask/Slit2/Ist1/Map4/P2ry2/Zdhhc15/Inpp5j/Pla2g3/Map2k2/Eef2k/Kdm1a/Sh3glb1/Lzts3/Eef1a1/Sema7a/Mboat1/Eps8l3/Sipa1l1/Fzd1/Rtn4rl1/Tapt1/Prag1/Ezr/Adam10/Ep300/Ntrk2/B2m/Sema3e/Cdc42ep5",88
"GO:0050768","GO:0050768","negative regulation of neurogenesis","25/1304","90/10269",9.55807484369643e-05,0.0103838024197943,0.00901228469310744,"Ifrd1/Ctnnb1/Ptprs/Map2/Cers2/Ywhah/Sema6a/Appl2/Rtn4/Id4/Wnt5a/Arhgef2/Ski/Idh2/Slit2/Mt3/Kdm1a/Ctnna1/Sema7a/Dusp10/Tspo/Rnf10/Hmga2/B2m/Sema3e",25
"GO:0051051","GO:0051051","negative regulation of transport","61/1304","299/10269",9.58433209078829e-05,0.0103838024197943,0.00901228469310744,"Comt/Fmr1/Apoc2/Hbp1/Sri/Cacnb3/Inpp5k/Atp1a2/Kcnq1/Vps4b/Pea15a/Pacsin2/Ada/Hnf4a/Erbb3/Grb10/Appl2/Ppp2ca/Vdac1/Rhoq/Abcg8/Anxa1/Slc15a1/Gpr39/Fcgr2b/Il1rn/Itgav/Gnas/Anxa5/Tlr2/Sdcbp/Txn1/Edn2/Abcg2/Tnfrsf1a/Idh2/Nucb2/Isx/Usp2/Plscr1/Gnai2/Bmp8a/Pxk/Kcne3/Slc30a1/Wnk2/Sct/Irs2/Abcg5/Adora1/Insig1/Snx12/Bst2/Ubqln2/Lgals3/Vamp8/Ndfip2/Camk2d/Cttnbp2nl/Lmbrd1/Svip",61
"GO:0006163","GO:0006163","purine nucleotide metabolic process","54/1304","256/10269",9.61265395784289e-05,0.0103838024197943,0.00901228469310744,"Sult2b1/Map2k1/Mlxipl/Ampd3/Atp5g1/Epha2/Pdk1/Bcl2l1/Rhoa/Adss/Atp5e/Acot8/Aldoc/Pipox/Ada/Hnf4a/Pdk4/Nudt4/Hkdc1/Ddit4/Galk1/Hif1a/Prxl2c/Acot12/Ehhadh/App/Atp5o/Gpd1/Rhoq/Papss2/Nt5c2/Acot9/Mpc2/Mtch2/Mfn1/Far2/Aldoa/Dgat2/Nt5e/Acsl3/Atp5h/Slc2a6/Hk1/Pde9a/Acacb/Gucy2c/Atp5k/Nt5c1a/Ep300/Ces1d/Gapdh/Fhit/Slc4a4/Eno1",54
"GO:0052547","GO:0052547","regulation of peptidase activity","49/1304","226/10269",9.83839726586446e-05,0.0103966193716016,0.00902340875093473,"Hip1r/Aqp1/Rhoa/Perp/Mdm2/Ppp2ca/Rffl/Dapk1/Anxa8/Cideb/App/Vegfa/Psmb8/Slc1a1/Men1/Itih5/Xiap/Cflar/Bok/Tfpi/Mtch2/Spint1/F3/Bcl10/Spink4/Dnajb6/Furin/Rps6ka3/Smad3/Gramd4/Tnfrsf23/Dap/Tnfsf10/Serpinb1a/Prss22/Plaur/Sfn/Cldn4/Lxn/Tnfsf15/Ep300/Gapdh/Serpinb6a/Cycs/Serpinb5/Nlrp1b/Cldn3/Psme2/Psmb9",49
"GO:0045859","GO:0045859","regulation of protein kinase activity","84/1304","447/10269",0.000111382510863185,0.0115197954320413,0.00999823300200772,"Axin2/Gcg/Kat2b/Dlg3/Snx9/Map2k7/Mmd/Ikbkg/Ralb/Coro1c/Map2k1/Prlr/Inpp5k/Rhoa/Tsg101/Sash1/Dbndd2/Hnf4a/Erbb3/Pmp22/Map2k3/Dusp6/Egfr/Ppp2ca/Trib2/Mink1/Spag9/Map3k1/Wnt5a/Spry2/Emp2/App/Cdkn1a/Vegfa/Dusp1/Spry4/Slc1a1/Men1/Gpr39/Il1rn/Fbn1/Spred1/Bmp2/Cdkn2c/Map3k6/Errfi1/Ccng2/Actb/Iqgap1/Dusp9/Dusp4/Casp3/Il34/Tirap/Trib1/Mst1r/Cnppd1/Map2k4/Dusp5/Map2k2/Cab39/Rap2b/Spry1/Cdkn1c/Egr1/Dusp10/Adora1/Clspn/Shb/Dipk2a/Spred2/Gprc5a/Sfn/Tnfsf15/Cemip/Ptprt/Ghr/Erbb2/Ccni/Dusp22/Ccnd1/Ang/Heg1/Btc",84
"GO:0042391","GO:0042391","regulation of membrane potential","43/1304","192/10269",0.000119852717043177,0.0121375845322267,0.0105344230243213,"Fmr1/Jup/Tmem25/Cacnb3/Atp5g1/Sod2/Clic1/Bcl2l1/Kcnq1/Cntnap1/Pmp22/Ywhah/Hcn2/Bnip3l/Cxadr/App/Baiap2/Smad7/Bok/Gpr39/Il1rn/Mtch2/Mfn1/Pink1/Slc9a1/P2rx4/Pxk/Kcne3/Chrnb4/Shank2/Ptpn3/Usp53/Kcnd3/Tspo/Adora1/Dsg2/Atxn1/Camk2d/Dsp/Ntrk2/B2m/Slc4a4/Bnip3",43
"GO:0042180","GO:0042180","cellular ketone metabolic process","35/1304","146/10269",0.000123496317170769,0.0122513387299409,0.0106331522925981,"Comt/Apoc2/Insig2/Fgfr4/Mlxipl/Pdk1/Afmid/Hnf4a/Pdk4/Aifm2/Appl2/Gpd1/Glo1/Anxa1/Rdh10/Coq10b/Lpgat1/Dhrs9/Bmp2/Slc7a11/H6pd/Nucb2/Aldoa/Dgat2/Elovl5/Scap/Akr1c14/Pla2g3/Egr1/Srd5a2/Irs2/Kyat1/Acacb/Insig1/Ces1d",35
"GO:0001934","GO:0001934","positive regulation of protein phosphorylation","87/1304","470/10269",0.000145315332059554,0.0141275565828298,0.0122615547556777,"Cav2/Axin2/Gcg/Fmr1/Dlg3/Rac1/Snx9/Bmp8b/Map2k7/Mmd/Ikbkg/Ralb/Map2k1/Prlr/Rhoa/Lrrk1/Sash1/Sqstm1/Hnf4a/Erbb3/Map2k3/Egfr/Ppp2ca/Mink1/Spag9/Map3k1/Gata4/Wnt5a/Spry2/Emp2/App/Cdkn1a/Vegfa/Slc1a1/Rb1cc1/Gpr39/Acvr1/Il1rn/Fbn1/Ehd4/Bmp2/Gnas/Arhgef2/Sdcbp/Txn1/Pink1/Map3k6/Tec/Adipor2/Caprin2/Tnfrsf1a/Iqgap1/Rbpms/Il34/Tirap/Anxa2/Mst1r/Bmp8a/Prr5l/Map2k4/Tnks1bp1/Ctnnd1/Map2k2/Cab39/Rap2b/Itln1/Sema7a/Egr1/Ppp1r15a/Adora1/Clspn/Fzd1/Dipk2a/Plaur/Tnfsf15/Cemip/Ep300/Ntrk2/Ghr/Flot1/Hipk2/Erbb2/Mapk3/Ccnd1/Cldn3/Ang/Btc",87
"GO:0048588","GO:0048588","developmental cell growth","38/1304","165/10269",0.000159101837234889,0.0151645888391921,0.0131616132845704,"Ifrd1/Septin7/Rab11a/Eif4g2/Atp5g1/Ctnnb1/Ptprs/Map2/Ndel1/Sema6a/Cobl/Prmt2/Rtn4/Spag9/Yy1/Gata4/Wnt5a/App/Vegfa/Smad7/Raph1/Aurka/Fubp1/Iqgap1/Usp9x/Cttn/Slit2/Ist1/Map2k4/Kdm1a/Sh3glb1/Mex3c/Sema7a/Smurf1/Lamb2/Camk2d/Ep300/Sema3e",38
"GO:0030036","GO:0030036","actin cytoskeleton organization","87/1304","472/10269",0.00016895188415927,0.0157937520941964,0.0137076751358372,"Hip1r/Rac1/Rhoc/Snx9/Calr/Coro1c/Aqp1/Inpp5k/Arpc2/Rhoa/Arpc5/Eps8/Pacsin2/Elmo2/Myo1c/Pmp22/Cobl/Mink1/Rflnb/Plek2/Pdlim7/F2rl1/Map3k1/Pdlim2/Sh3bp1/Emp2/Cxadr/Racgap1/Rhoq/Myo7b/Anxa1/Ehbp1l1/Add3/Flnb/Baiap2/Cflar/Abl2/Nckap1/Itpka/Trpm7/Tlr2/Arhgef2/Sdcbp/Epb41l4b/Tpm2/Cap1/Stmn1/Arhgef19/Dnajb6/Actb/Vasp/Tjp1/Iqgap1/Cttn/Slit2/Acta1/Capn9/Myo1e/Kif23/Tpm1/Smad3/Pdcd6ip/Phldb2/Farp2/Inf2/Mical2/Vill/Arhgap18/Plekhh2/Rhod/S100a10/Sipa1l1/Fmn1/Bst2/Marcksl1/Mical3/Ezr/Cnn3/Rhob/Actn4/Ep300/Capg/Abi1/Sema3e/Cdc42ep5/Cldn3/Wipf1",87
"GO:0009259","GO:0009259","ribonucleotide metabolic process","53/1304","256/10269",0.000183569909639546,0.0164627015807177,0.014288268156978,"Sult2b1/Map2k1/Mlxipl/Ampd3/Atp5g1/Epha2/Pdk1/Bcl2l1/Rhoa/Adss/Atp5e/Acot8/Aldoc/Pipox/Ada/Hnf4a/Pdk4/Nudt4/Hkdc1/Ddit4/Galk1/Hif1a/Prxl2c/Acot12/Ehhadh/App/Atp5o/Gpd1/Rhoq/Papss2/Nt5c2/Acot9/Mpc2/Mtch2/Mfn1/Cda/Far2/Aldoa/Dgat2/Nt5e/Acsl3/Atp5h/Slc2a6/Hk1/Pde9a/Acacb/Gucy2c/Atp5k/Ep300/Ces1d/Gapdh/Slc4a4/Eno1",53
"GO:0000188","GO:0000188","inactivation of MAPK activity","8/1304","15/10269",0.000186267966866792,0.0164627015807177,0.014288268156978,"Dusp6/Dusp1/Spred1/Dusp9/Dusp4/Dusp5/Dusp10/Spred2",8
"GO:0070254","GO:0070254","mucus secretion","8/1304","15/10269",0.000186267966866792,0.0164627015807177,0.014288268156978,"Ada/Egfr/Sytl2/Map1lc3b/P2ry2/Nlrp6/Adora1/Vamp8",8
"GO:0006941","GO:0006941","striated muscle contraction","21/1304","73/10269",0.000198680048032051,0.0168740038751698,0.0146452446500461,"Jup/Sri/Atp1a2/Kcnq1/Map2k3/Arg2/Gata4/Smad7/Tmem38b/Slc9a1/P2rx4/Aldoa/Tmem38a/Tpm1/Kcne3/Ppp1r13l/Kcnd3/Adora1/Dsg2/Camk2d/Dsp",21
"GO:0043408","GO:0043408","regulation of MAPK cascade","79/1304","422/10269",0.00020132128102139,0.0168740038751698,0.0146452446500461,"Cav2/Gcg/Bmp8b/Map2k7/Map2k1/Fgfr4/Inpp5k/Epha2/Ctnnb1/Sash1/Ccl6/Map2k3/Sema6a/Dusp6/Egfr/Ptprr/Mink1/Spag9/Prxl2c/F2rl1/Map3k1/Gata4/Wnt5a/Spry2/Ywhaz/App/Vegfa/Lbh/Dusp1/Spry4/Men1/Ccr1/Rb1cc1/Cflar/Stk25/Gpr39/Abl2/Atf3/Fcgr2b/Il1rn/Spred1/Bmp2/Tlr2/Glipr2/Errfi1/Ltbr/Iqgap1/Dusp9/Dusp4/Il34/Mt3/Tirap/Gnai2/Mst1r/Map2k4/Dusp5/Tmem106a/Map2k2/Spry1/Tnfrsf23/Wnk2/Sema7a/Rras/Nlrp6/Dusp10/Dhx33/Dok4/Stk40/Garem1/Spred2/Ezr/Camk2d/Ntrk2/Ghr/Sh3rf2/Hipk2/Erbb2/Mapk3/Dusp22",79
"GO:0030216","GO:0030216","keratinocyte differentiation","20/1304","68/10269",0.000201335573906572,0.0168740038751698,0.0146452446500461,"Map2k1/Epha2/Tsg101/Etv4/Sgpp1/Scel/Dnase1l2/Anxa1/Flnb/Ugcg/Errfi1/Casp3/Clic4/Txnip/Ppl/Sprr2h/Sfn/Trim16/Sprr1a/Dsp",20
"GO:0070255","GO:0070255","regulation of mucus secretion","7/1304","12/10269",0.000231956351211431,0.019110844461674,0.0165866379242715,"Ada/Egfr/Sytl2/Map1lc3b/P2ry2/Nlrp6/Adora1",7
"GO:0000165","GO:0000165","MAPK cascade","84/1304","457/10269",0.000239956633875286,0.019306050747806,0.0167560608922155,"Cav2/Gcg/Bmp8b/Map2k7/Map2k1/Fgfr4/Inpp5k/Epha2/Ctnnb1/Sash1/Ccl6/Map2k3/Sema6a/Dusp6/Egfr/Ptprr/Grb10/Mink1/Spag9/Prxl2c/F2rl1/Map3k1/Gata4/Wnt5a/Spry2/Ywhaz/App/Vegfa/Lbh/Dusp1/Spry4/Men1/Ccr1/Rb1cc1/Cflar/Stk25/Gpr39/Abl2/Atf3/Fcgr2b/Il1rn/Itgav/Spred1/Bmp2/Tlr2/Glipr2/Errfi1/Ltbr/Iqgap1/Dusp9/Dusp4/Il34/Mt3/Tirap/Trib1/Gnai2/Mst1r/Map2k4/Hacd3/Dusp5/Tmem106a/Map2k2/Spry1/Tnfrsf23/Wnk2/Sema7a/Rras/Nlrp6/Dusp10/Dhx33/Dok4/Stk40/Garem1/Spred2/Ezr/Camk2d/Ntrk2/Ghr/Sh3rf2/Hipk2/Erbb2/Mapk3/Cdc42ep5/Dusp22",84
"GO:0006937","GO:0006937","regulation of muscle contraction","21/1304","74/10269",0.000244757669720517,0.019306050747806,0.0167560608922155,"Jup/Sri/Map2k1/Atp1a2/Rhoa/Kcnq1/Ada/Arg2/Gata4/Smad7/Tmem38b/Edn2/Slc9a1/P2rx4/Cttn/Tmem38a/Chrnb4/Adora1/Dsg2/Dock5/Dsp",21
"GO:0007589","GO:0007589","body fluid secretion","18/1304","59/10269",0.000250113323462421,0.019306050747806,0.0167560608922155,"Aqp1/Prlr/Ada/Egfr/Hif1a/Vegfa/Chuk/Sytl2/Map1lc3b/Anxa2/P2ry2/Guca2b/Cdo1/Sct/Nlrp6/Adora1/Vamp8/Ccnd1",18
"GO:0097061","GO:0097061","dendritic spine organization","20/1304","69/10269",0.000250212136826122,0.019306050747806,0.0167560608922155,"Itga3/Septin7/Arc/App/Ube3a/Baiap2/Ngef/Abl2/Fcgr2b/Itpka/Mfn1/Caprin2/Cask/Cttn/Zdhhc15/Eef2k/Shank2/Lzts3/Sipa1l1/Adam10",20
"GO:0010975","GO:0010975","regulation of neuron projection development","63/1304","322/10269",0.000256079841536121,0.0194500642141732,0.016881052711789,"Kat2b/Itga3/Ifrd1/Rab11a/Map2k1/Eif4g2/Atp5g1/Rhoa/Ptprs/Map2/Xk/Cers2/Retreg3/Pmp22/Ndel1/Ywhah/Sema6a/Rtn4ip1/Cobl/Mdm2/Rtn4/Wnt5a/Sdc2/Arc/Vegfa/Mark2/Ube3a/Baiap2/Cflar/Ngef/Stk25/Abl2/Plxna2/Itpka/Skil/Mfn1/Acap3/Caprin2/Iqgap1/Cask/Slit2/Ist1/P2ry2/Zdhhc15/Inpp5j/Pla2g3/Map2k2/Eef2k/Kdm1a/Sh3glb1/Lzts3/Eef1a1/Sema7a/Mboat1/Sipa1l1/Fzd1/Rtn4rl1/Prag1/Adam10/Ep300/Ntrk2/B2m/Sema3e",63
"GO:1903793","GO:1903793","positive regulation of anion transport","64/1304","329/10269",0.000271052026085132,0.0200940581407917,0.0174399863637097,"Gcg/Jup/Rac1/Sri/Cacnb3/Arpc2/Dynll1/Tsg101/Myo1c/Erbb3/Egfr/Mdm2/Rtn4/Rph3al/Hif1a/Ocln/F2rl1/Glud1/App/Runx1/Rhoq/Slc12a2/Gpr39/Glul/Mpc2/Stxbp1/Tlr2/Plk3/Pink1/Adipor2/Dennd5b/Tnfrsf1a/Sytl2/Nucb2/Chp2/Cask/Map1lc3b/Zpr1/Anxa2/Prr5l/P2ry2/Acsl3/Pla2g3/Eepd1/Sh3glb1/Ldlrap1/Atp8a1/Itln1/Sct/Irs2/Adora1/Golph3l/Sfn/Crebrf/Lgals3/Vamp8/Cemip/Ezr/Slc51b/Ep300/Ces1d/Erbb2/Ang/Wipf1",64
"GO:0050878","GO:0050878","regulation of body fluid levels","41/1304","187/10269",0.000276212447456138,0.0200940581407917,0.0174399863637097,"Aqp1/Prlr/Inpp5k/Ada/Hnf4a/Egfr/Hif1a/F2rl1/Anxa8/Emp2/Vegfa/Papss2/Chuk/Stxbp1/Tfpi/Gnas/Anxa5/Slc7a11/F3/Ugcg/Stmn1/Tec/Sytl2/Map1lc3b/Anxa2/Gnai2/P2ry2/Guca2b/Cdo1/Rap2b/Sct/Nlrp6/Adora1/Sfn/Cldn4/Vamp8/Nbeal2/Bloc1s3/Ccnd1/Heg1/Btc",41
"GO:0035637","GO:0035637","multicellular organismal signaling","15/1304","45/10269",0.000276959863285958,0.0200940581407917,0.0174399863637097,"Fmr1/Jup/Sri/Kcnq1/Cntnap1/Pmp22/Cxadr/Slc9a1/P2rx4/Kcne3/Chrnb4/Kcnd3/Dsg2/Dsp/Ntrk2",15
"GO:0072521","GO:0072521","purine-containing compound metabolic process","55/1304","273/10269",0.000290677245078896,0.0204801783420726,0.017775106875351,"Sult2b1/Map2k1/Mlxipl/Ampd3/Atp5g1/Epha2/Pdk1/Bcl2l1/Rhoa/Adss/Atp5e/Acot8/Aldoc/Pipox/Ada/Hnf4a/Pdk4/Nudt4/Hkdc1/Ddit4/Galk1/Hif1a/Prxl2c/Acot12/Ehhadh/App/Atp5o/Gpd1/Rhoq/Papss2/Nt5c2/Acot9/Mpc2/Mtch2/Mfn1/Far2/Aldoa/Dgat2/Nt5e/Acsl3/Atp5h/Slc2a6/Kdm1a/Hk1/Pde9a/Acacb/Gucy2c/Atp5k/Nt5c1a/Ep300/Ces1d/Gapdh/Fhit/Slc4a4/Eno1",55
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","50/1304","242/10269",0.000290708147624565,0.0204801783420726,0.017775106875351,"Comt/Gcg/Kat2b/Apoc2/Insig2/Map2k1/Fgfr4/Mlxipl/Ncoa2/Inpp5k/Pdk1/Bcl2l1/Phlda2/Hnf4a/Pdk4/Ddit4/Grb10/Appl2/Apob/Hif1a/Prxl2c/Usp7/App/Gpd1/Anxa1/Rdh10/Adipor1/Lpgat1/Mtch2/Bmp2/Slc7a11/Rorc/Cda/H6pd/Nucb2/Dgat2/Fam3a/Isx/Elovl5/Scap/Pla2g3/Slc2a6/Egr1/Irs2/Acacb/Insig1/Ep300/Soga1/Ces1d/Slc4a4",50
"GO:0043588","GO:0043588","skin development","37/1304","164/10269",0.000298564043805544,0.0205363373401615,0.0178238482572066,"Itga3/Jup/Map2k1/Epha2/Ctnnb1/Fzd3/Tsg101/Etv4/Egfr/Itgb4/Sgpp1/Wnt5a/Scel/Runx1/Dnase1l2/Anxa1/Flnb/Itgb6/Gnas/Ugcg/Stmn1/Errfi1/Ercc2/Casp3/Tradd/Mfsd12/Clic4/Trpc4ap/Txnip/Ppl/Sprr2h/Sfn/Cldn4/Trim16/Sprr1a/Dsp/Arrdc3",37
"GO:1903844","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","21/1304","75/10269",0.000299954731773599,0.0205363373401615,0.0178238482572066,"Cav2/Itga3/Spry2/Men1/Smad7/Cflar/Fbn1/Spred1/Skil/Sdcbp/Ski/Furin/Smad3/Chst11/Spry1/Pmepa1/Smurf1/Nrep/Spred2/Ep300/Hipk2",21
"GO:0015711","GO:0015711","organic anion transport","39/1304","176/10269",0.000306925946794467,0.0206655786055224,0.0179360190237949,"Lrrc8a/Slc25a22/Slc1a4/Arg2/Slc25a29/Slc7a8/Slc10a2/Slc17a9/Slc12a2/Anxa1/Slc1a1/Slc16a3/Septin2/Mpc2/Stxbp1/Il1rn/Slc7a11/Slc35a3/Pla2g12a/Stra6l/Slc2a1/Pla2g2c/Pxmp2/Abcg2/Slco2b1/Aqp8/Slc6a14/P2ry2/Pla2g3/Slco4a1/Slc26a7/Adora1/Lrrc8e/Slc51b/Ntrk2/Per2/Ces1d/Slc4a4/Slc4a11",39
"GO:0010717","GO:0010717","regulation of epithelial to mesenchymal transition","17/1304","55/10269",0.000310345039745553,0.0206655786055224,0.0179360190237949,"Axin2/Ctnnb1/Ppp2ca/Spry2/Vegfa/Smad7/Adipor1/Acvr1/Ell3/Spred1/Bmp2/Sdcbp/Glipr2/Smad3/Phldb2/Spry1/Spred2",17
