"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098984","GO:0098984","neuron to neuron synapse","49/1319","233/10332",0.000244367311881819,0.00319422986245521,0.00252329154123583,"Fmr1/Dlg3/Hip1r/Chmp2b/Map2k1/Eif4g2/Ncoa2/Ctnnb1/Ptprs/Bcas1/Map2/Eps8/Ppp2ca/Rtn4/Dynll2/Ywhaz/Arc/Slc1a1/Add3/Slc16a3/Baiap2/Dst/Arhgef2/P2rx4/Actb/Cask/Cadm1/Map4/Ctnnd1/Eef2k/Dagla/Lrfn3/Slc30a1/Shank2/Lzts3/Chmp4b/Clstn1/Kcnd3/Rnf10/Adora1/Sipa1l1/Cnn3/Adam10/Ntrk2/Pcbp2/Gapdh/Abi1/Hnrnpa3/Bnip3",49
"GO:0034702","GO:0034702","ion channel complex","21/1319","74/10332",0.000263746374911199,0.00334586755540607,0.0026430781954315,"Dlg3/Cacnb3/Atp5g1/Clic1/Lrrc8a/Kcnq1/Eps8/Hcn2/Abhd6/Mcub/Ttyh1/Cttn/Kcne3/Chrnb4/Ttyh3/Clic4/Shank2/Kcnd3/Lrrc8e/Cldn4/Lrrc8b",21
"GO:0031225","GO:0031225","anchored component of membrane","20/1319","69/10332",0.000268965350031391,0.00334586755540607,0.0026430781954315,"Dnajc5/Ly6e/Rab27b/Cd55/Lypd6b/Efna4/Nt5e/Eepd1/Xpnpep2/Vnn1/Tnfrsf23/Itln1/Sema7a/Rtn4rl1/Plaur/Bst2/Marcksl1/Ly6m/Svip/Ly6g6c",20
"GO:0099572","GO:0099572","postsynaptic specialization","48/1319","228/10332",0.000274251438967711,0.00334586755540607,0.0026430781954315,"Fmr1/Dlg3/Hip1r/Chmp2b/Map2k1/Eif4g2/Ncoa2/Ctnnb1/Ptprs/Bcas1/Map2/Eps8/Ppp2ca/Rtn4/Dynll2/Ywhaz/Arc/Add3/Slc16a3/Baiap2/Dst/Arhgef2/P2rx4/Actb/Cask/Cadm1/Map4/Ctnnd1/Eef2k/Dagla/Lrfn3/Slc30a1/Shank2/Lzts3/Chmp4b/Clstn1/Kcnd3/Rnf10/Adora1/Sipa1l1/Cnn3/Adam10/Ntrk2/Pcbp2/Gapdh/Abi1/Hnrnpa3/Bnip3",48
"GO:0150034","GO:0150034","distal axon","43/1319","200/10332",0.000349649764403545,0.00417299392733796,0.00329646917469704,"Fmr1/Dlg3/Itga3/Septin7/Sri/Aqp1/Atp5g1/Arpc2/Arpc5/Map2/Ndel1/Cobl/Ppp2ca/Rtn4/Klc1/Cxadr/App/Synj2/Slc1a1/Dctn2/Copg2/Glul/Anxa5/Pink1/Tprgl/Acap3/P2rx4/Actb/Iqgap1/Usp9x/Cttn/Zpr1/Ctnnd1/Inpp5j/Slc2a13/Shank2/Adora1/Ppp1r2/Ntrk2/Aak1/Eno1/Ang/Septin5",43
"GO:0097386","GO:0097386","glial cell projection","9/1319","20/10332",0.000392645800308743,0.00458643711424467,0.00362306987071001,"Fmr1/App/Slc1a1/Glul/Slc7a11/Pink1/Slc2a13/Lgals3/Ezr",9
"GO:0098936","GO:0098936","intrinsic component of postsynaptic membrane","13/1319","38/10332",0.000555094969968922,0.00634889871901954,0.00501533174621044,"Ptprs/Canx/Rtn4/Slc16a3/Abhd6/Cadm1/Pcdh17/Dagla/Lrfn3/Slc30a1/Clstn1/Kcnd3/Adora1",13
"GO:0062023","GO:0062023","collagen-containing extracellular matrix","35/1319","157/10332",0.000600315414876624,0.00672598291361768,0.00531321054627646,"Calr/Nid1/Pmp22/Itgb4/Anxa11/Bmp1/Runx1/Vegfa/Lama3/Anxa1/Itih5/Lamc2/Lamb3/Plxna2/Fbn1/Anxa5/S100a11/F3/Alb/Anxa3/Cask/Slit2/Anxa2/Plscr1/Itln1/S100a10/Lgalsl/Serpinb1a/Zg16/Lgals3/Lamb2/Adam10/Adamts17/Serpinb6a/Ang",35
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","26/1319","106/10332",0.000658672218466347,0.00723222095876049,0.00571311482122389,"Cav2/Fmr1/Jup/Rac1/Snx9/Ctnnb1/Rhoa/Esyt2/Racgap1/Anxa1/Smad7/Gnas/Cdh17/Errfi1/Gnb1/Iqgap1/Sytl2/Anxa2/Gnai2/Ctnnd1/Ctnna1/Ppl/Myzap/Rnf10/S100a10/Eno1",26
"GO:0030312","GO:0030312","external encapsulating structure","39/1319","183/10332",0.000772440328667371,0.00815518731612282,0.00644221488686147,"Calr/Nid1/Pmp22/Mmp7/Itgb4/Anxa11/Wnt5a/Bmp1/Runx1/Vegfa/Lama3/Anxa1/Itih5/Lamc2/Lamb3/Plxna2/Fbn1/Anxa5/S100a11/F3/Alb/Anxa3/Cask/Slit2/Anxa2/Thsd4/Plscr1/Itln1/S100a10/Lgalsl/Serpinb1a/Zg16/Lgals3/Lamb2/Adam10/Adamts17/Serpinb6a/Ang/Zan",39
"GO:0031012","GO:0031012","extracellular matrix","39/1319","183/10332",0.000772440328667371,0.00815518731612282,0.00644221488686147,"Calr/Nid1/Pmp22/Mmp7/Itgb4/Anxa11/Wnt5a/Bmp1/Runx1/Vegfa/Lama3/Anxa1/Itih5/Lamc2/Lamb3/Plxna2/Fbn1/Anxa5/S100a11/F3/Alb/Anxa3/Cask/Slit2/Anxa2/Thsd4/Plscr1/Itln1/S100a10/Lgalsl/Serpinb1a/Zg16/Lgals3/Lamb2/Adam10/Adamts17/Serpinb6a/Ang/Zan",39
"GO:0099060","GO:0099060","integral component of postsynaptic specialization membrane","7/1319","14/10332",0.00082385769860869,0.00853392219879568,0.00674139765296486,"Ptprs/Rtn4/Slc16a3/Lrfn3/Slc30a1/Clstn1/Kcnd3",7
"GO:0005884","GO:0005884","actin filament","24/1319","97/10332",0.000915940034348368,0.00914274688831371,0.00722234055792398,"Rac1/Keap1/Arpc2/Myo1c/Cobl/Pdlim7/Map3k1/Pdlim2/Rhoq/Anxa1/Ehbp1l1/Mark2/Nckap1/Tpm2/Actb/Cttn/Acta1/Tpm1/Mical2/Fmn1/Ezr/Dusp22/Wipf1/Wipf3",24
"GO:0045211","GO:0045211","postsynaptic membrane","24/1319","97/10332",0.000915940034348368,0.00914274688831371,0.00722234055792398,"Comt/Fmr1/Ctnnb1/Ptprs/Erbb3/Canx/Rtn4/Arc/Slc16a3/Abhd6/Cadm1/Chrnb4/Pcdh17/Dagla/Lrfn3/Slc30a1/Shank2/Clstn1/Kcnd3/Rnf10/Adora1/Adam10/Ntrk2/Erbb2",24
"GO:0098552","GO:0098552","side of membrane","61/1319","324/10332",0.00102532247528176,0.0100518221237444,0.00794046728977601,"Cav2/Icosl/Itga3/Jup/Rac1/Snx9/Fcgrt/Calr/Prlr/Rhoa/Ada/Canx/Sdc1/Esyt2/Litaf/Racgap1/Krt18/Anxa1/P4hb/Chuk/Ccr1/Dst/Cd55/Capn2/Fcgr2b/Itgb6/Itgav/Gnas/Anxa5/Tlr2/Enpep/Rorc/Errfi1/Gnb1/Antxr2/Abcg2/Clec2d/Iqgap1/Nt5e/Gnai2/Map2k2/Ldlrap1/Tnfrsf23/Sema7a/Chmp4b/Ptpn3/Myzap/Rtn4rl1/Rnf31/Lgals3/Ezr/H2-T3/Ghr/H2-T22/Flot1/B2m/H2-Bl/Heg1/Tnfsf13/H2-Q2/Ly6g6c",61
"GO:0043235","GO:0043235","receptor complex","38/1319","183/10332",0.0014857415102081,0.0143100366509517,0.0113042567351013,"Dlg3/Itga3/Prlr/Fgfr4/Epha2/Eps8/Erbb3/Pmp22/Egfr/Itgb4/App/Abcg8/Chuk/Abhd6/Plxna2/Cubn/Acvr1/Itgb6/Itgav/Bmp2/Tlr2/Sdcbp/Caprin2/Tnfrsf1a/Tradd/Smad3/Mst1r/Chrnb4/Shank2/Itln1/Abcg5/Gprc5a/Rnf31/Ntrk2/Ghr/B2m/Ifnlr1/Erbb2",38
"GO:0099634","GO:0099634","postsynaptic specialization membrane","10/1319","28/10332",0.00165099521611873,0.0151367174623412,0.0119572957424687,"Ptprs/Rtn4/Arc/Slc16a3/Dagla/Lrfn3/Slc30a1/Clstn1/Kcnd3/Rnf10",10
"GO:0120111","GO:0120111","neuron projection cytoplasm","10/1319","28/10332",0.00165099521611873,0.0151367174623412,0.0119572957424687,"Fmr1/Hip1r/Map2k1/Dynll1/Map2/Ada/Canx/Arc/Baiap2/Map2k4",10
"GO:0005925","GO:0005925","focal adhesion","28/1319","124/10332",0.00165428606145805,0.0151367174623412,0.0119572957424687,"Cav2/Keap1/Map2k1/Arpc2/Epha2/Tns4/Grb7/Lims1/Itgb4/Pdlim7/Plec/Mapre2/Flnb/Dst/Capn2/Itgb6/Itgav/Tes/Vasp/Iqgap1/Cttn/Irf2/Phldb2/Map2k2/Lasp1/Prag1/Ezr/Mapk3",28
"GO:0030666","GO:0030666","endocytic vesicle membrane","11/1319","33/10332",0.00186285002164389,0.016765650194795,0.0132440760814026,"Tcirg1/Lamp2/Appl2/Cubn/Eps15/Anxa3/Ap2b1/Pip4p1/H2-T3/Rab31/B2m",11
"GO:0098839","GO:0098839","postsynaptic density membrane","9/1319","24/10332",0.00189844845290173,0.0168104548490814,0.0132794696535741,"Ptprs/Rtn4/Arc/Slc16a3/Dagla/Lrfn3/Slc30a1/Clstn1/Rnf10",9
"GO:0044297","GO:0044297","cell body","76/1319","432/10332",0.00197009511242315,0.0171679716939732,0.0135618911665554,"Comt/Fmr1/Dlg3/Hip1r/Septin7/Aqp1/Map2k1/Ncoa2/Atp5g1/Arpc2/Atp1a2/Cct4/Fzd3/Map2/Ada/Ndel1/Slc1a4/Cobl/Hcn2/Canx/Rtn4/Pum2/Apob/Klc1/Sdc2/Cxadr/App/Slc12a2/Slc1a1/Flnb/Baiap2/Ccr1/Agfg1/Glul/Capn2/Fcgr2b/Trpm7/Aurka/Gnas/Anxa5/Tlr2/Arhgef2/Txn1/Plk3/Pink1/Gnb1/P2rx4/Anxa3/Cask/Casp3/Map1lc3b/Zpr1/Elovl5/Gnai2/Map2k4/Kcne3/Gdpd5/Slc2a13/Sh3glb1/Shank2/Cpe/Srd5a2/Smurf1/Kcnd3/Pde9a/Adora1/Sipa1l1/Ezr/Camk2d/Cnn3/Adam10/Ntrk2/Ghr/Eif4b/Ang/Omp",76
"GO:0030017","GO:0030017","sarcomere","20/1319","80/10332",0.00207356208252114,0.0177872747391266,0.0140511114802419,"Kat2b/Jup/Sri/Ctnnb1/Fhl2/Ppp1r12a/Pdlim7/Pdlim2/Fbxo32/Dst/Anxa5/Tpm2/Slc2a1/Dnajb6/Aldoa/Acta1/Tpm1/Myzap/Pyroxd1/Actn4",20
"GO:0030055","GO:0030055","cell-substrate junction","29/1319","132/10332",0.0021497721421927,0.0178449505183021,0.01409667263645,"Cav2/Keap1/Map2k1/Arpc2/Epha2/Tns4/Grb7/Lims1/Itgb4/Pdlim7/Plec/Mapre2/Lama3/Flnb/Dst/Capn2/Itgb6/Itgav/Tes/Vasp/Iqgap1/Cttn/Irf2/Phldb2/Map2k2/Lasp1/Prag1/Ezr/Mapk3",29
"GO:0048471","GO:0048471","perinuclear region of cytoplasm","82/1319","474/10332",0.00217673964948174,0.0178449505183021,0.01409667263645,"Cav2/Galnt1/Fmr1/Hip1r/Itga3/Calr/Pkn2/Rab11a/Map2k1/Ndrg1/Inpp5k/Aplp1/Ctnnb1/Clic1/Hmgcll1/Lamp2/Pmp22/Lims1/Egfr/Vps54/Cobl/Stc2/Pum2/Spag9/Slirp/Scel/Cideb/Ywhaz/Plec/Eif4a2/App/Cdkn1a/Synj2/Npc1/Tnks2/Prdx5/Xiap/Dst/Septin2/Lamc2/Capn2/Stxbp1/Ehd4/Aurka/Gnas/Bcl10/Bspry/Pink1/Slc9a1/Klhl7/Dnajb6/P2rx4/Osbpl3/Dgat2/Cask/Usp2/Anxa2/Plscr1/Acsl3/Map2k2/Gdpd5/Clic4/Galnt6/Inf2/Osbpl7/Kcnd3/S100a14/Zfyve1/Vamp8/Ezr/Ndfip2/Camk2d/Adam10/Actn4/Ntrk2/Per2/Plaat3/Gdpd1/Patj/Erbb2/Capn6/Hspa1a",82
"GO:0098948","GO:0098948","intrinsic component of postsynaptic specialization membrane","7/1319","16/10332",0.00217779906143214,0.0178449505183021,0.01409667263645,"Ptprs/Rtn4/Slc16a3/Lrfn3/Slc30a1/Clstn1/Kcnd3",7
"GO:0097447","GO:0097447","dendritic tree","67/1319","375/10332",0.00240986210639675,0.0194560925942914,0.0153693991924994,"Comt/Fmr1/Dlg3/Hip1r/Rac1/Sri/Map2k1/Ncoa2/Arpc2/Ctnnb1/Atp1a2/Rhoa/Fzd3/Map2/Ada/Slc1a4/Cobl/Hcn2/Canx/Rtn4/Pum2/Asap1/Arc/Slc1a1/Mark2/Baiap2/Inpp5a/Capn2/Abl2/Fcgr2b/Itpka/Gnas/Anxa5/Vmn2r1/Arhgef2/Txn1/Plk3/Gnb1/P2rx4/Anxa3/Cask/Map1lc3b/Cadm1/Elovl5/Gnai2/Map2k4/Ctnnd1/Inpp5j/Eef2k/Kcne3/Dagla/Shank2/Lzts3/Cpe/Igsf9/Clstn1/Kcnd3/Adora1/Sipa1l1/Ppp1r2/Cnn3/Adam10/Ntrk2/Eif4b/Max/Kif1b/Bnip3",67
"GO:0005938","GO:0005938","cell cortex","41/1319","207/10332",0.00252147772726018,0.0200621923516788,0.01584818952908,"Hip1r/Septin7/Rac1/Rhoc/Snx9/Map2k1/Ctnnb1/Rhoa/Eps8/Cobl/Itgb4/Pdlim2/Sh3bp1/Mark2/Add3/Septin2/Lamc2/Vmn2r1/Slc2a1/Cap1/Actb/Iqgap1/Cttn/Usp2/Myo1e/Anxa2/Phldb2/Pla2g4c/Ctnnd1/Map2k2/Eef1a1/Lasp1/Plekhh2/Myzap/Rhod/Pard6b/Rhob/Actn4/Flot1/Eno1/Septin5",41
"GO:0031674","GO:0031674","I band","16/1319","60/10332",0.00279137839093477,0.0218923819517598,0.0172939533393252,"Kat2b/Jup/Sri/Ctnnb1/Fhl2/Ppp1r12a/Pdlim7/Pdlim2/Fbxo32/Dst/Anxa5/Slc2a1/Dnajb6/Aldoa/Myzap/Actn4",16
"GO:0030670","GO:0030670","phagocytic vesicle membrane","8/1319","21/10332",0.00301842944486469,0.0230155245170933,0.0181811832059101,"Tcirg1/Lamp2/Appl2/Anxa3/Pip4p1/H2-T3/Rab31/B2m",8
"GO:0097038","GO:0097038","perinuclear endoplasmic reticulum","8/1319","21/10332",0.00301842944486469,0.0230155245170933,0.0181811832059101,"Dst/Capn2/Osbpl3/Dgat2/Gdpd5/Osbpl7/Kcnd3/Adam10",8
"GO:0099513","GO:0099513","polymeric cytoskeletal fiber","73/1319","419/10332",0.00309457602166749,0.0232729073410336,0.0183845035461717,"Narf/Jup/Gramd3/Rac1/Keap1/Rab11a/Map2k1/Ndrg1/Ncoa2/Arpc2/Cct4/Dynll1/Rassf1/Map2/Myo1c/Ndel1/Slc1a4/Cobl/Dynll2/Klc1/Pdlim7/Map3k1/Pdlim2/Spry2/Plec/Krt18/Synj2/Rhoq/Mapre2/Anxa1/Ehbp1l1/Mark2/Baiap2/Dctn2/Xiap/Dst/Septin2/Nckap1/Aurka/Arhgef2/Bcl10/Tpm2/Stmn1/Actb/Iqgap1/Cttn/Map1lc3b/Acta1/Kif23/Tpm1/Dync1li1/Map4/Dnah8/Map2k2/Tubg1/Slain2/Ldlrap1/Shank2/Mical2/Arhgap18/Ppl/Eml2/Krt13/Fmn1/Fam83h/Ezr/Dsp/Cspp1/Kif1b/Capn6/Dusp22/Wipf1/Wipf3",73
"GO:0005903","GO:0005903","brush border","23/1319","100/10332",0.00322708490515197,0.0235332577307748,0.0185901681240135,"Aqp1/Eps8/Myo1c/Slc6a19/Plec/Myo7b/Trpm6/Add3/Flnb/Slc15a1/Cubn/Ralgds/Slc28a2/Slc7a11/Sis/Enpep/Prom1/Abcg2/Slc6a14/Myo1e/Shank2/Itln1/Ezr",23
"GO:0032839","GO:0032839","dendrite cytoplasm","7/1319","17/10332",0.00329832338445272,0.0235332577307748,0.0185901681240135,"Hip1r/Map2k1/Map2/Ada/Canx/Baiap2/Map2k4",7
"GO:0042383","GO:0042383","sarcolemma","20/1319","83/10332",0.00330010729343098,0.0235332577307748,0.0185901681240135,"Cav2/Sri/Cacnb3/Aqp1/Atp1a2/Kcnq1/Plec/Anxa1/Dst/Gnas/Anxa5/Slc2a1/Slc9a1/Anxa2/Slc30a1/Pde9a/Ezr/Camk2d/Flot1/Ahnak",20
"GO:0099061","GO:0099061","integral component of postsynaptic density membrane","6/1319","13/10332",0.00330065727735822,0.0235332577307748,0.0185901681240135,"Ptprs/Rtn4/Slc16a3/Lrfn3/Slc30a1/Clstn1",6
"GO:0030425","GO:0030425","dendrite","66/1319","374/10332",0.00350865092940729,0.0246955046185205,0.0195082885683644,"Comt/Fmr1/Dlg3/Hip1r/Rac1/Sri/Map2k1/Ncoa2/Arpc2/Ctnnb1/Atp1a2/Rhoa/Fzd3/Map2/Ada/Slc1a4/Cobl/Hcn2/Canx/Rtn4/Pum2/Asap1/Arc/Slc1a1/Mark2/Baiap2/Inpp5a/Capn2/Abl2/Fcgr2b/Itpka/Gnas/Anxa5/Vmn2r1/Arhgef2/Txn1/Plk3/Gnb1/P2rx4/Anxa3/Cask/Map1lc3b/Cadm1/Gnai2/Map2k4/Ctnnd1/Inpp5j/Eef2k/Kcne3/Dagla/Shank2/Lzts3/Cpe/Igsf9/Clstn1/Kcnd3/Adora1/Sipa1l1/Ppp1r2/Cnn3/Adam10/Ntrk2/Eif4b/Max/Kif1b/Bnip3",66
"GO:0005882","GO:0005882","intermediate filament","12/1319","41/10332",0.00402613955125666,0.0279791216916444,0.0221021918070319,"Narf/Jup/Slc1a4/Plec/Krt18/Dst/Ldlrap1/Shank2/Ppl/Krt13/Fam83h/Dsp",12
"GO:0099699","GO:0099699","integral component of synaptic membrane","14/1319","52/10332",0.00456246735199695,0.031309932203079,0.0247333756450361,"Ptprs/Canx/Rtn4/Slc16a3/Abhd6/Cadm1/P2ry2/Pcdh17/Dagla/Lrfn3/Slc30a1/Clstn1/Kcnd3/Adora1",14
"GO:0009897","GO:0009897","external side of plasma membrane","38/1319","195/10332",0.00472252332911644,0.0320082136751225,0.0252849852059256,"Icosl/Itga3/Fcgrt/Calr/Prlr/Ada/Sdc1/Krt18/Anxa1/P4hb/Ccr1/Cd55/Capn2/Fcgr2b/Itgb6/Itgav/Anxa5/Tlr2/Enpep/Rorc/Antxr2/Abcg2/Clec2d/Nt5e/Tnfrsf23/Sema7a/Rtn4rl1/Lgals3/H2-T3/Ghr/H2-T22/Flot1/B2m/H2-Bl/Heg1/Tnfsf13/H2-Q2/Ly6g6c",38
"GO:0098802","GO:0098802","plasma membrane signaling receptor complex","20/1319","86/10332",0.00508043998106342,0.034014165239071,0.0268695927111442,"Dlg3/Itga3/Eps8/Erbb3/Pmp22/Itgb4/Chuk/Abhd6/Acvr1/Itgb6/Itgav/Bmp2/Tlr2/Sdcbp/Chrnb4/Shank2/Rnf31/B2m/Ifnlr1/Erbb2",20
"GO:0030016","GO:0030016","myofibril","21/1319","93/10332",0.00596160262357964,0.0394327691607858,0.0311500352684186,"Kat2b/Jup/Sri/Ctnnb1/Fhl2/Ppp1r12a/Pdlim7/Pdlim2/Fbxo32/Dst/Anxa5/Tpm2/Slc2a1/Dnajb6/Aldoa/Acta1/Tpm1/Myzap/Pyroxd1/Actn4/Ahnak",21
"GO:0099240","GO:0099240","intrinsic component of synaptic membrane","15/1319","59/10332",0.00606264374041515,0.0396237073034276,0.0313008674317173,"Ptprs/Canx/Rtn4/Slc16a3/Abhd6/Cadm1/P2ry2/Pcdh17/Dagla/Lrfn3/Slc30a1/Clstn1/Kcnd3/Adora1/Marcksl1",15
"GO:0030426","GO:0030426","growth cone","28/1319","137/10332",0.00732691674988776,0.0473232623022162,0.0373831541913778,"Fmr1/Dlg3/Itga3/Arpc2/Arpc5/Map2/Ndel1/Cobl/Rtn4/Klc1/Cxadr/App/Dctn2/Copg2/Pink1/Acap3/Iqgap1/Usp9x/Cttn/Zpr1/Ctnnd1/Inpp5j/Slc2a13/Shank2/Ppp1r2/Ntrk2/Eno1/Ang",28
"GO:0098862","GO:0098862","cluster of actin-based cell projections","26/1319","125/10332",0.00756048711898343,0.0482640398642082,0.038126324271985,"Rac1/Rhoc/Aqp1/Eps8/Myo1c/Slc6a19/Plec/Myo7b/Trpm6/Add3/Flnb/Slc15a1/Cubn/Ralgds/Slc28a2/Slc7a11/Sis/Enpep/Prom1/Abcg2/Slc6a14/Myo1e/Vezt/Shank2/Itln1/Ezr",26
"GO:0099146","GO:0099146","intrinsic component of postsynaptic density membrane","6/1319","15/10332",0.00768014527062882,0.0484643649836233,0.0382845717059779,"Ptprs/Rtn4/Slc16a3/Lrfn3/Slc30a1/Clstn1",6
"GO:0005604","GO:0005604","basement membrane","14/1319","55/10332",0.00779082174500936,0.0486041038410243,0.0383949588390413,"Nid1/Pmp22/Itgb4/Runx1/Vegfa/Lama3/Lamc2/Lamb3/Fbn1/Alb/Cask/Anxa2/Lamb2/Ang",14
"GO:0031941","GO:0031941","filamentous actin","9/1319","29/10332",0.00805579154272028,0.0496924669320611,0.0392547145547103,"Arpc2/Myo1c/Pdlim7/Map3k1/Pdlim2/Ehbp1l1/Nckap1/Mical2/Dusp22",9
