ENSMUST00000040274,O35714,O35714
ENSMUST00000105575,A2ASQ1,A2ASQ1
ENSMUST00000085425,Q64339,Q64339
ENSMUST00000105572,Q149B8,Q149B8
ENSMUST00000105569,Q6TDP3,Q6TDP3
ENSMUST00000217934,Q1RNF8,Q1RNF8
ENSMUST00000218788,Q1RNF8,Q1RNF8
ENSMUST00000165117,Q64261,Q64261
ENSMUST00000042410,Q64261,Q64261
ENSMUST00000115527,Q9CVI2,Q9CVI2
ENSMUST00000006061,Q5BL07,Q5BL07
ENSMUST00000121291,Q5BL07,Q5BL07
ENSMUST00000007559,Q920S3,Q920S3
ENSMUST00000119783,Q920S3,Q920S3
ENSMUST00000043551,Q6ZPS6,Q6ZPS6
ENSMUST00000080085,Q6S5J6,Q6S5J6
ENSMUST00000200577,Q6S5J6,Q6S5J6
ENSMUST00000171023,Q6S5J6,Q6S5J6
ENSMUST00000044039,Q8C0R9,Q8C0R9
ENSMUST00000044746,Q8CHZ9,Q8CHZ9
ENSMUST00000117463,Q8CHZ9,Q8CHZ9
ENSMUST00000001507,Q8K0C4,Q8K0C4
ENSMUST00000054294,O70421,O70421
ENSMUST00000115451,O35495,O35495
ENSMUST00000030763,O35495,O35495
ENSMUST00000115450,O35495,O35495
ENSMUST00000179804,Q9ET43,Q9ET43
ENSMUST00000060947,Q9ET43,Q9ET43
ENSMUST00000115446,Q9ET43,Q9ET43
ENSMUST00000115445,Q9ET43,Q9ET43
ENSMUST00000115441,Q8K013,Q8K013
ENSMUST00000054865,Q8BH53,Q8BH53
ENSMUST00000135252,Q8BH53,Q8BH53
ENSMUST00000115426,Q8BWB6,Q8BWB6
ENSMUST00000164219,Q8BWB6,Q8BWB6
ENSMUST00000115425,Q8BWB6,Q8BWB6
ENSMUST00000015797,Q8BWB6,Q8BWB6
ENSMUST00000115424,Q8BWB6,Q8BWB6
ENSMUST00000015796,Q9CWR7,Q9CWR7
ENSMUST00000088796,Q9D5W8,Q9D5W8
ENSMUST00000160634,Q9D5W8,Q9D5W8
ENSMUST00000159546,Q9D5W8,Q9D5W8
ENSMUST00000115421,Q923B6,Q923B6
ENSMUST00000088786,Q6P069,Q6P069
ENSMUST00000148633,Q6P069,Q6P069
ENSMUST00000088761,Q9R1V6,Q9R1V6
ENSMUST00000050166,Q9R1V6,Q9R1V6
ENSMUST00000115388,Q9R1V6,Q9R1V6
ENSMUST00000088744,Q9R1V6,Q9R1V6
ENSMUST00000046838,Q9R1V6,Q9R1V6
ENSMUST00000002368,Q9QZ41,Q9QZ41
ENSMUST00000171808,Q9QZ41,Q9QZ41
ENSMUST00000066921,Q8BGP6,Q8BGP6
ENSMUST00000170496,Q8BGP6,Q8BGP6
ENSMUST00000047485,Q6PDC0,Q6PDC0
ENSMUST00000047753,P21447,P21447
ENSMUST00000009058,P06795,P06795
ENSMUST00000003717,P21440,P21440
ENSMUST00000003720,Q9DC50,Q9DC50
ENSMUST00000071921,Q8CE22,Q8CE22
ENSMUST00000184159,Q8CE22,Q8CE22
ENSMUST00000095017,Q8CE22,Q8CE22
ENSMUST00000184888,Q8CE22,Q8CE22
ENSMUST00000184401,Q8CE22,Q8CE22
ENSMUST00000183448,Q8CE22,Q8CE22
ENSMUST00000134991,Q3UZV7,Q3UZV7
ENSMUST00000069538,Q3UZV7,Q3UZV7
ENSMUST00000115348,Q3UZV7,Q3UZV7
ENSMUST00000154662,Q3UZV7,Q3UZV7
ENSMUST00000004076,Q9QYS2,Q9QYS2
ENSMUST00000030868,Q8BH34,Q8BH34
ENSMUST00000095012,O08665,O08665
ENSMUST00000030714,O08665,O08665
ENSMUST00000073957,P70275,P70275
ENSMUST00000182407,Q9QYX7,Q9QYX7
ENSMUST00000030691,Q9QYX7,Q9QYX7
ENSMUST00000101581,O08532,O08532
ENSMUST00000039370,O08532,O08532
ENSMUST00000199704,O08532,O08532
ENSMUST00000180204,O08532,O08532
ENSMUST00000078272,O08532,O08532
ENSMUST00000115281,O08532,O08532
ENSMUST00000199581,Q08048,Q08048
ENSMUST00000030683,Q08048,Q08048
ENSMUST00000196645,Q08048,Q08048
ENSMUST00000030568,Q62181,Q62181
ENSMUST00000170051,Q08857,Q08857
ENSMUST00000082367,Q08857,Q08857
ENSMUST00000169095,Q08857,Q08857
ENSMUST00000165232,Q08857,Q08857
ENSMUST00000197890,Q08857,Q08857
ENSMUST00000030561,Q3V3I2,Q3V3I2
ENSMUST00000074694,B2RSH2,B2RSH2
ENSMUST00000088516,Q9WVQ1,Q9WVQ1
ENSMUST00000101558,Q9WVQ1,Q9WVQ1
ENSMUST00000115267,Q9WVQ1,Q9WVQ1
ENSMUST00000197553,Q9WVQ1,Q9WVQ1
ENSMUST00000115259,Q8K174,Q8K174
ENSMUST00000030556,P35831,P35831
ENSMUST00000036031,Q3TCV3,Q3TCV3
ENSMUST00000198071,Q3TCV3,Q3TCV3
ENSMUST00000035799,P12804,P12804
ENSMUST00000056045,Q7TPD2,Q7TPD2
ENSMUST00000051358,Q8CDU4,Q8CDU4
ENSMUST00000035651,Q9CXD9,Q9CXD9
ENSMUST00000148873,Q9D0L7,Q9D0L7
ENSMUST00000072896,Q9D0L7,Q9D0L7
ENSMUST00000115217,Q8BH82,Q8BH82
ENSMUST00000060899,Q8BH82,Q8BH82
ENSMUST00000030882,Q9CXT8,Q9CXT8
ENSMUST00000030771,P54103,P54103
ENSMUST00000030878,Q99NH7,Q99NH7
ENSMUST00000161356,Q60841,Q60841
ENSMUST00000062372,Q60841,Q60841
ENSMUST00000030872,Q9WUV0,Q9WUV0
ENSMUST00000094962,Q3UG20,Q3UG20
ENSMUST00000115128,Q3UG20,Q3UG20
ENSMUST00000119946,Q91VU7,Q91VU7
ENSMUST00000148618,Q91VU7,Q91VU7
ENSMUST00000131992,Q91VU7,Q91VU7
ENSMUST00000030852,Q8BZ36,Q8BZ36
ENSMUST00000115113,Q8BZ36,Q8BZ36
ENSMUST00000030851,Q9D173,Q9D173
ENSMUST00000101513,Q6P9N1,Q6P9N1
ENSMUST00000030849,Q6P9N1,Q6P9N1
ENSMUST00000115109,Q6P9N1,Q6P9N1
ENSMUST00000030841,Q8BUL5,Q8BUL5
ENSMUST00000030834,P70313,P70313
ENSMUST00000059401,Q6EBV9,Q6EBV9
ENSMUST00000115077,Q9CXJ4,Q9CXJ4
ENSMUST00000073076,Q9CXJ4,Q9CXJ4
ENSMUST00000049346,Q6X1Y6,Q6X1Y6
ENSMUST00000196296,Q6X1Y6,Q6X1Y6
ENSMUST00000030814,P49615,P49615
ENSMUST00000030799,Q9JMG3,Q9JMG3
ENSMUST00000115033,Q9JMG3,Q9JMG3
ENSMUST00000088311,P82976,P82976
ENSMUST00000048302,Q91ZT7,Q91ZT7
ENSMUST00000088302,A6H690,A6H690
ENSMUST00000030795,Q99LE6,Q99LE6
ENSMUST00000030791,Q6P9Z1,Q6P9Z1
ENSMUST00000068825,P54729,P54729
ENSMUST00000047119,Q8VHL5,Q8VHL5
ENSMUST00000030787,Q921J2,Q921J2
ENSMUST00000030784,Q91WG5,Q91WG5
ENSMUST00000114975,Q91WG5,Q91WG5
ENSMUST00000030778,Q9D4M9,Q9D4M9
ENSMUST00000045737,Q921L8,Q921L8
ENSMUST00000114952,Q921L8,Q921L8
ENSMUST00000114950,Q921L8,Q921L8
ENSMUST00000030773,Q9CX47,Q9CX47
ENSMUST00000128727,Q641P0,Q641P0
ENSMUST00000088244,Q641P0,Q641P0
ENSMUST00000071500,Q9Z218,Q9Z218
ENSMUST00000002291,Q6NZQ4,Q6NZQ4
ENSMUST00000036227,P30966,P30966
ENSMUST00000059155,Q8BGI3,Q8BGI3
ENSMUST00000036177,P09066,P09066
ENSMUST00000118882,Q4VAB4,Q4VAB4
ENSMUST00000120068,Q4VAB4,Q4VAB4
ENSMUST00000117098,Q4VAB4,Q4VAB4
ENSMUST00000059644,Q9CXK9,Q9CXK9
ENSMUST00000030920,Q9CXK9,Q9CXK9
ENSMUST00000002708,Q62226,Q62226
ENSMUST00000001247,Q9JIT1,Q9JIT1
ENSMUST00000160246,Q9JIT1,Q9JIT1
ENSMUST00000168460,Q9JIT1,Q9JIT1
ENSMUST00000055195,Q9JIT0,Q9JIT0
ENSMUST00000198105,Q9JIT0,Q9JIT0
ENSMUST00000001611,Q3UFM5,Q3UFM5
ENSMUST00000001608,Q9QZW9,Q9QZW9
ENSMUST00000049453,Q80U95,Q80U95
ENSMUST00000008733,O54946,O54946
ENSMUST00000114839,O54946,O54946
ENSMUST00000026845,P08505,P08505
ENSMUST00000026846,P07607,P07607
ENSMUST00000058045,Q6PAJ3,Q6PAJ3
ENSMUST00000156859,Q8BMS1,Q8BMS1
ENSMUST00000026841,Q99JY0,Q99JY0
ENSMUST00000114783,Q99JY0,Q99JY0
ENSMUST00000114786,Q99JY0,Q99JY0
ENSMUST00000088117,Q58Y75,Q58Y75
ENSMUST00000145167,Q80TA1,Q80TA1
ENSMUST00000101448,Q3USS3,Q3USS3
ENSMUST00000127815,Q9DAS2,Q9DAS2
ENSMUST00000031078,Q9DAS2,Q9DAS2
ENSMUST00000065486,Q9D9N5,Q9D9N5
ENSMUST00000066295,O35111,O35111
ENSMUST00000062962,Q8VE96,Q8VE96
ENSMUST00000144742,O35216,O35216
ENSMUST00000114729,Q9EQF6,Q9EQF6
ENSMUST00000088081,Q9EQF6,Q9EQF6
ENSMUST00000031058,Q6PER3,Q6PER3
ENSMUST00000201203,Q8BM55,Q8BM55
ENSMUST00000069705,Q09M02,Q09M02
ENSMUST00000201917,Q09M02,Q09M02
ENSMUST00000201168,Q09M02,Q09M02
ENSMUST00000202060,Q09M02,Q09M02
ENSMUST00000201817,Q09M02,Q09M02
ENSMUST00000201225,Q09M02,Q09M02
ENSMUST00000114700,Q09M02,Q09M02
ENSMUST00000132253,Q99LX8,Q99LX8
ENSMUST00000132034,Q99LX8,Q99LX8
ENSMUST00000031055,Q99K41,Q99K41
ENSMUST00000074840,Q9WUQ2,Q9WUQ2
ENSMUST00000006818,Q9JLR5,Q9JLR5
ENSMUST00000202520,Q5U4D8,Q5U4D8
ENSMUST00000114668,Q5U4D8,Q5U4D8
ENSMUST00000080431,Q5U4D8,Q5U4D8
ENSMUST00000202556,Q5U4D8,Q5U4D8
ENSMUST00000013766,Q6PGD0,Q6PGD0
ENSMUST00000200942,Q6PGD0,Q6PGD0
ENSMUST00000013773,B2RQC6,B2RQC6
ENSMUST00000201182,B2RQC6,B2RQC6
ENSMUST00000031037,P97441,P97441
ENSMUST00000013771,Q9ERP3,Q9ERP3
ENSMUST00000043475,P81615,P81615
ENSMUST00000201184,P81615,P81615
ENSMUST00000154241,P19258,P19258
ENSMUST00000201353,P19258,P19258
ENSMUST00000200864,P19258,P19258
ENSMUST00000088010,Q8BL74,Q8BL74
ENSMUST00000077693,Q61749,Q61749
ENSMUST00000166769,Q61749,Q61749
ENSMUST00000114603,Q61749,Q61749
ENSMUST00000031029,Q8BVL3,Q8BVL3
ENSMUST00000114590,Q6PD29,Q6PD29
ENSMUST00000031562,Q6PD29,Q6PD29
ENSMUST00000031032,Q61074,Q61074
ENSMUST00000031034,Q99J45,Q99J45
ENSMUST00000054829,Q8K177,Q8K177
ENSMUST00000201625,Q8K177,Q8K177
ENSMUST00000201937,Q8K177,Q8K177
ENSMUST00000041565,Q6VH22,Q6VH22
ENSMUST00000172435,Q3TR08,Q3TR08
ENSMUST00000041266,Q3TR08,Q3TR08
ENSMUST00000072228,Q91X44,Q91X44
ENSMUST00000076264,Q69Z99,Q69Z99
ENSMUST00000076949,Q8VCE2,Q8VCE2
ENSMUST00000065388,Q9CZV5,Q9CZV5
ENSMUST00000201769,Q9CZV5,Q9CZV5
ENSMUST00000031024,Q9CQP0,Q9CQP0
ENSMUST00000031018,Q8R1Q9,Q8R1Q9
ENSMUST00000201352,Q8K3W0,Q8K3W0
ENSMUST00000063813,Q8K3W0,Q8K3W0
ENSMUST00000071531,Q8K3W0,Q8K3W0
ENSMUST00000131995,Q8K3W0,Q8K3W0
ENSMUST00000114507,Q8K3W0,Q8K3W0
ENSMUST00000031017,P47930,P47930
ENSMUST00000202220,Q3TTY0,Q3TTY0
ENSMUST00000202201,Q3TTY0,Q3TTY0
ENSMUST00000101376,Q3TTY0,Q3TTY0
ENSMUST00000015100,P62141,P62141
ENSMUST00000201360,P62141,P62141
ENSMUST00000202543,Q04736,Q04736
ENSMUST00000072311,Q04736,Q04736
ENSMUST00000168707,Q04736,Q04736
ENSMUST00000061895,Q8BSF4,Q8BSF4
ENSMUST00000119705,P61460,P61460
ENSMUST00000120902,P61460,P61460
ENSMUST00000019109,P68510,P68510
ENSMUST00000046186,Q8BMS2,Q8BMS2
ENSMUST00000079746,O88712,O88712
ENSMUST00000201575,O88712,O88712
ENSMUST00000114449,Q4VC33,Q4VC33
ENSMUST00000087864,Q9D479,Q9D479
ENSMUST00000202816,Q9D479,Q9D479
ENSMUST00000065119,E9PV82,E9PV82
ENSMUST00000045329,E9PV82,E9PV82
ENSMUST00000057551,P97440,P97440
ENSMUST00000019439,Q8K304,Q8K304
ENSMUST00000005431,Q9Z2I0,Q9Z2I0
ENSMUST00000075812,Q8BVE8,Q8BVE8
ENSMUST00000066854,Q8BVE8,Q8BVE8
ENSMUST00000058096,Q8BVE8,Q8BVE8
ENSMUST00000030993,Q8BG30,Q8BG30
ENSMUST00000094869,Q3UR78,Q3UR78
ENSMUST00000114383,Q3UR78,Q3UR78
ENSMUST00000114382,Q3UR78,Q3UR78
ENSMUST00000060049,Q8QZX2,Q8QZX2
ENSMUST00000094868,Q6ZPK7,Q6ZPK7
ENSMUST00000182709,Q9QZS2,Q9QZS2
ENSMUST00000030992,Q9QZS2,Q9QZS2
ENSMUST00000182047,Q9QZS2,Q9QZS2
ENSMUST00000094867,Q8CGI1,Q8CGI1
ENSMUST00000087737,Q99JG7,Q99JG7
ENSMUST00000114338,Q9QYC0,Q9QYC0
ENSMUST00000114340,Q9QYC0,Q9QYC0
ENSMUST00000001109,Q9D2V8,Q9D2V8
ENSMUST00000114331,Q9D2V8,Q9D2V8
ENSMUST00000114329,Q9D2V8,Q9D2V8
ENSMUST00000041364,Q8R3N1,Q8R3N1
ENSMUST00000001112,O70291,O70291
ENSMUST00000050535,Q8BIL2,Q8BIL2
ENSMUST00000030984,Q8CGE9,Q8CGE9
ENSMUST00000030985,Q9R098,Q9R098
ENSMUST00000101298,Q18PE0,Q18PE0
ENSMUST00000114270,Q18PE0,Q18PE0
ENSMUST00000030986,P55302,P55302
ENSMUST00000049545,Q01337,Q01337
ENSMUST00000087674,O70218,O70218
ENSMUST00000038676,Q8R4V4,Q8R4V4
ENSMUST00000030980,Q9D2Q2,Q9D2Q2
ENSMUST00000068947,Q9EPL9,Q9EPL9
ENSMUST00000114237,Q9EPL9,Q9EPL9
ENSMUST00000087629,Q9D236,Q9D236
ENSMUST00000114233,Q9D236,Q9D236
ENSMUST00000054598,Q8BL65,Q8BL65
ENSMUST00000114205,Q8BL65,Q8BL65
ENSMUST00000114210,Q8BL65,Q8BL65
ENSMUST00000114206,Q8BL65,Q8BL65
ENSMUST00000114204,Q8BL65,Q8BL65
ENSMUST00000064571,Q80YS6,Q80YS6
ENSMUST00000037370,Q9EPR5,Q9EPR5
ENSMUST00000031099,Q99LP6,Q99LP6
ENSMUST00000060100,Q9CR92,Q9CR92
ENSMUST00000140653,Q80U59,Q80U59
ENSMUST00000071949,Q8VED2,Q8VED2
ENSMUST00000068795,Q9CQL7,Q9CQL7
ENSMUST00000031002,O54782,O54782
ENSMUST00000031003,Q8BG02,Q8BG02
ENSMUST00000043964,P56695,P56695
ENSMUST00000043794,Q8BVL9,Q8BVL9
ENSMUST00000031004,P97427,P97427
ENSMUST00000031005,P57680,P57680
ENSMUST00000056365,Q8K1G2,Q8K1G2
ENSMUST00000094836,Q9JJX8,Q9JJX8
ENSMUST00000063116,P13297,P13297
ENSMUST00000114126,Q8VDS8,Q8VDS8
ENSMUST00000031008,Q8VDS8,Q8VDS8
ENSMUST00000042146,Q8VDS8,Q8VDS8
ENSMUST00000031009,Q62092,Q62092
ENSMUST00000201363,Q62092,Q62092
ENSMUST00000094833,Q8BXX2,Q8BXX2
ENSMUST00000087514,Q08288,Q08288
ENSMUST00000114106,Q08288,Q08288
ENSMUST00000087511,Q9CZB9,Q9CZB9
ENSMUST00000119047,Q9CZB9,Q9CZB9
ENSMUST00000114099,Q80VM9,Q80VM9
ENSMUST00000041646,Q8BLD9,Q8BLD9
ENSMUST00000005234,O88342,O88342
ENSMUST00000169819,Q9QZE2,Q9QZE2
ENSMUST00000117944,O35310,O35310
ENSMUST00000053116,O35310,O35310
ENSMUST00000031011,Q99KL7,Q99KL7
ENSMUST00000060820,P97503,P97503
ENSMUST00000050556,E9Q6J5,E9Q6J5
ENSMUST00000202908,E9Q6J5,E9Q6J5
ENSMUST00000121872,Q8BVD7,Q8BVD7
ENSMUST00000048150,Q8CFW7,Q8CFW7
ENSMUST00000196483,Q8C2S5,Q8C2S5
ENSMUST00000047857,Q8C2S5,Q8C2S5
ENSMUST00000114047,Q8C2S5,Q8C2S5
ENSMUST00000087465,Q8C2S5,Q8C2S5
ENSMUST00000121736,Q8C2S5,Q8C2S5
ENSMUST00000030964,P56528,P56528
ENSMUST00000122204,Q9D868,Q9D868
ENSMUST00000199894,O70514,O70514
ENSMUST00000061299,O70514,O70514
ENSMUST00000199481,O70514,O70514
ENSMUST00000055128,Q4VBD2,Q4VBD2
ENSMUST00000199534,O55203,O55203
ENSMUST00000070748,O55203,O55203
ENSMUST00000199256,O55203,O55203
ENSMUST00000015950,Q8BVI4,Q8BVI4
ENSMUST00000046122,Q9CPY7,Q9CPY7
ENSMUST00000156481,Q920D3,Q920D3
ENSMUST00000016023,Q0KK56,Q0KK56
ENSMUST00000045586,Q3U285,Q3U285
ENSMUST00000087164,Q3U285,Q3U285
ENSMUST00000016026,Q3U285,Q3U285
ENSMUST00000173107,Q9R1B9,Q9R1B9
ENSMUST00000196950,Q9D3X5,Q9D3X5
ENSMUST00000030968,Q9D3X5,Q9D3X5
ENSMUST00000176978,Q6PHZ8,Q6PHZ8
ENSMUST00000087395,Q6PHZ8,Q6PHZ8
ENSMUST00000176191,Q6PHZ8,Q6PHZ8
ENSMUST00000030971,Q7TT36,Q7TT36
ENSMUST00000132734,O70343,O70343
ENSMUST00000151104,O70343,O70343
ENSMUST00000031061,O35286,O35286
ENSMUST00000101208,O09164,O09164
ENSMUST00000199942,Q8K4Z0,Q8K4Z0
ENSMUST00000039750,Q8K4Z0,Q8K4Z0
ENSMUST00000031069,Q6P6M7,Q6P6M7
ENSMUST00000031081,Q8CBQ5,Q8CBQ5
ENSMUST00000031082,Q8CBQ5,Q8CBQ5
ENSMUST00000031077,Q8BKW4,Q8BKW4
ENSMUST00000113904,Q8BKW4,Q8BKW4
ENSMUST00000031072,Q91W96,Q91W96
ENSMUST00000094787,Q9DBP0,Q9DBP0
ENSMUST00000031090,Q80TS8,Q80TS8
ENSMUST00000037618,P31266,P31266
ENSMUST00000113865,P31266,P31266
ENSMUST00000031093,O08786,O08786
ENSMUST00000117661,P83093,P83093
ENSMUST00000159584,Q6P5U7,Q6P5U7
ENSMUST00000081747,Q99K99,Q99K99
ENSMUST00000154169,Q8K2J7,Q8K2J7
ENSMUST00000087324,Q7TSV4,Q7TSV4
ENSMUST00000043893,Q60949,Q60949
ENSMUST00000121370,Q60949,Q60949
ENSMUST00000101195,Q60949,Q60949
ENSMUST00000165536,Q60980,Q60980
ENSMUST00000166409,Q60980,Q60980
ENSMUST00000197315,Q9EPQ1,Q9EPQ1
ENSMUST00000059349,Q9EPQ1,Q9EPQ1
ENSMUST00000031080,Q9D281,Q9D281
ENSMUST00000203653,Q3UGF1,Q3UGF1
ENSMUST00000041892,Q3UGF1,Q3UGF1
ENSMUST00000031096,Q99N32,Q99N32
ENSMUST00000057885,P51410,P51410
ENSMUST00000120094,P51410,P51410
ENSMUST00000122026,Q99M04,Q99M04
ENSMUST00000031103,O70475,O70475
ENSMUST00000139122,Q91VT8,Q91VT8
ENSMUST00000121661,Q91VT8,Q91VT8
ENSMUST00000142407,P61087,P61087
ENSMUST00000031106,Q9D3G9,Q9D3G9
ENSMUST00000201533,Q9D3G9,Q9D3G9
ENSMUST00000113726,Q91WT8,Q91WT8
ENSMUST00000201544,Q91WT8,Q91WT8
ENSMUST00000094757,Q91WT8,Q91WT8
ENSMUST00000167950,Q91WT8,Q91WT8
ENSMUST00000200775,Q91WT8,Q91WT8
ENSMUST00000113724,Q91WT8,Q91WT8
ENSMUST00000202994,Q14AW5,Q14AW5
ENSMUST00000159786,Q9DBR4,Q9DBR4
ENSMUST00000162349,Q9DBR4,Q9DBR4
ENSMUST00000031131,Q9R0P9,Q9R0P9
ENSMUST00000101164,Q3UH68,Q3UH68
ENSMUST00000038188,Q3UH68,Q3UH68
ENSMUST00000012664,O35690,O35690
ENSMUST00000037918,Q9CR67,Q9CR67
ENSMUST00000161369,Q9CR67,Q9CR67
ENSMUST00000162372,Q5IRJ6,Q5IRJ6
ENSMUST00000169190,P86174,P86174
ENSMUST00000201972,P86174,P86174
ENSMUST00000087241,Q3UPR0,Q3UPR0
ENSMUST00000135930,P70704,P70704
ENSMUST00000037380,P70704,P70704
ENSMUST00000054095,Q50H33,Q50H33
ENSMUST00000087231,Q50H33,Q50H33
ENSMUST00000031045,Q9JIM5,Q9JIM5
ENSMUST00000087228,Q8C3X4,Q8C3X4
ENSMUST00000031113,Q8C3X4,Q8C3X4
ENSMUST00000139632,Q9CRC9,Q9CRC9
ENSMUST00000031117,Q9CRC9,Q9CRC9
ENSMUST00000166298,Q9CRC9,Q9CRC9
ENSMUST00000173927,Q9CRC9,Q9CRC9
ENSMUST00000031119,Q9R0Y8,Q9R0Y8
ENSMUST00000197284,P26048,P26048
ENSMUST00000031121,Q9D6F4,Q9D6F4
ENSMUST00000031122,P50571,P50571
ENSMUST00000013693,Q9CZG3,Q9CZG3
ENSMUST00000167460,Q9Z319,Q9Z319
ENSMUST00000005352,Q9Z319,Q9Z319
ENSMUST00000073528,Q80SU3,Q80SU3
ENSMUST00000201463,P29974,P29974
ENSMUST00000087213,P29974,P29974
ENSMUST00000169997,P29974,P29974
ENSMUST00000087212,Q8BMW7,Q8BMW7
ENSMUST00000113604,P42682,P42682
ENSMUST00000198464,P42682,P42682
ENSMUST00000144843,Q8CI08,Q8CI08
ENSMUST00000143829,Q8CI08,Q8CI08
ENSMUST00000031127,Q3UEZ8,Q3UEZ8
ENSMUST00000071081,Q9CRD0,Q9CRD0
ENSMUST00000031038,Q9CRD0,Q9CRD0
ENSMUST00000166823,Q9CRD0,Q9CRD0
ENSMUST00000202250,Q9CRD0,Q9CRD0
ENSMUST00000200935,Q9CRD0,Q9CRD0
ENSMUST00000087195,Q9D8W7,Q9D8W7
ENSMUST00000031040,Q91YL7,Q91YL7
ENSMUST00000065543,Q91YL7,Q91YL7
ENSMUST00000063882,Q8CCA0,Q8CCA0
ENSMUST00000087177,Q8K0B3,Q8K0B3
ENSMUST00000081170,P82349,P82349
ENSMUST00000071077,Q0P557,Q0P557
ENSMUST00000068058,P62069,P62069
ENSMUST00000051937,Q922H7,Q922H7
ENSMUST00000072857,Q8BTY8,Q8BTY8
ENSMUST00000113542,Q8BTY8,Q8BTY8
ENSMUST00000075848,Q8BTY8,Q8BTY8
ENSMUST00000151474,Q8BTY8,Q8BTY8
ENSMUST00000080164,Q9D824,Q9D824
ENSMUST00000113536,Q9D824,Q9D824
ENSMUST00000113534,Q9D824,Q9D824
ENSMUST00000113535,Q9D824,Q9D824
ENSMUST00000039744,O70263,O70263
ENSMUST00000087161,O70263,O70263
ENSMUST00000117525,O70263,O70263
ENSMUST00000117388,O70263,O70263
ENSMUST00000075452,Q9D9G3,Q9D9G3
ENSMUST00000040477,P31316,P31316
ENSMUST00000202681,P26618,P26618
ENSMUST00000000476,P26618,P26618
ENSMUST00000201711,P26618,P26618
ENSMUST00000168162,P26618,P26618
ENSMUST00000144270,P05532,P05532
ENSMUST00000005815,P05532,P05532
ENSMUST00000031143,Q9WUP4,Q9WUP4
ENSMUST00000031144,P52875,P52875
ENSMUST00000202651,O08785,O08785
ENSMUST00000075159,O08785,O08785
ENSMUST00000122213,Q78Y63,Q78Y63
ENSMUST00000031145,Q78Y63,Q78Y63
ENSMUST00000031146,Q9QXK8,Q9QXK8
ENSMUST00000191515,B9EK06,B9EK06
ENSMUST00000172369,B9EK06,B9EK06
ENSMUST00000087133,Q8R3S6,Q8R3S6
ENSMUST00000121979,Q6P5D4,Q6P5D4
ENSMUST00000049060,Q6P5D4,Q6P5D4
ENSMUST00000120963,Q80WC9,Q80WC9
ENSMUST00000069709,Q80WC9,Q80WC9
ENSMUST00000031160,Q9DCL9,Q9DCL9
ENSMUST00000120912,Q9DCL9,Q9DCL9
ENSMUST00000117536,Q9DCL9,Q9DCL9
ENSMUST00000031161,Q9DA15,Q9DA15
ENSMUST00000117880,Q9DA15,Q9DA15
ENSMUST00000120827,Q8R1H0,Q8R1H0
ENSMUST00000113453,Q8R1H0,Q8R1H0
ENSMUST00000081964,Q8R1H0,Q8R1H0
ENSMUST00000065216,Q8BMY7,Q8BMY7
ENSMUST00000080359,Q8VIG1,Q8VIG1
ENSMUST00000113449,Q8VIG1,Q8VIG1
ENSMUST00000047860,Q9JJG9,Q9JJG9
ENSMUST00000031167,Q8CFI7,Q8CFI7
ENSMUST00000122356,Q80TS3,Q80TS3
ENSMUST00000117407,Q80TS3,Q80TS3
ENSMUST00000072521,Q80TS3,Q80TS3
ENSMUST00000053543,Q8BFZ1,Q8BFZ1
ENSMUST00000053733,Q60629,Q60629
ENSMUST00000031170,P49452,P49452
ENSMUST00000198435,Q9JM90,Q9JM90
ENSMUST00000039373,Q8C7R4,Q8C7R4
ENSMUST00000031172,Q01776,Q01776
ENSMUST00000059424,Q1JRP2,Q1JRP2
ENSMUST00000031175,Q8VHK8,Q8VHK8
ENSMUST00000122377,Q8VHK8,Q8VHK8
ENSMUST00000101073,Q3UQ41,Q3UQ41
ENSMUST00000134179,Q8BZ10,Q8BZ10
ENSMUST00000116553,Q8BHM9,Q8BHM9
ENSMUST00000038448,Q14C59,Q14C59
ENSMUST00000161306,Q5S248,Q5S248
ENSMUST00000119339,E9Q5K9,E9Q5K9
ENSMUST00000120498,E9Q5K9,E9Q5K9
ENSMUST00000038384,E9Q5K9,E9Q5K9
ENSMUST00000031195,Q8BWQ1,Q8BWQ1
ENSMUST00000079811,Q6PDD0,Q6PDD0
ENSMUST00000147854,Q80X89,Q80X89
ENSMUST00000031199,Q9QWG7,Q9QWG7
ENSMUST00000117455,Q9QWG7,Q9QWG7
ENSMUST00000120150,Q9QWG7,Q9QWG7
ENSMUST00000113314,Q3UZZ6,Q3UZZ6
ENSMUST00000094641,P19228,P19228
ENSMUST00000197422,P10598,P10598
ENSMUST00000199624,P10598,P10598
ENSMUST00000076379,Q02862,Q02862
ENSMUST00000072539,P02664,P02664
ENSMUST00000129757,A1E960,A1E960
ENSMUST00000113274,A1E960,A1E960
ENSMUST00000001667,P06796,P06796
ENSMUST00000113267,P06796,P06796
ENSMUST00000113271,P06796,P06796
ENSMUST00000008051,Q8C633,Q8C633
ENSMUST00000031211,Q61900,Q61900
ENSMUST00000199635,O09133,O09133
ENSMUST00000087043,O35985,O35985
ENSMUST00000196477,O35979,O35979
ENSMUST00000196070,O35979,O35979
ENSMUST00000073363,Q9D3J8,Q9D3J8
ENSMUST00000031226,O55189,O55189
ENSMUST00000031222,O55196,O55196
ENSMUST00000087033,P01592,P01592
ENSMUST00000090413,Q9JI13,Q9JI13
ENSMUST00000196894,Q9D394,Q9D394
